x1,x2,x3,x4,y
0.0353766955303319,0.011890562097046253,0.012575155162599466,0.004021588199232151,0.06386400098920977
0.004479064917643244,0.010441515840242305,0.03198461016796986,0.04429809666766307,0.09120328759351848
0.01645026766355029,0.005247264965902221,0.010176281562157441,0.005579100846935414,0.037452915038545365
0.026433378895150905,0.0040257679994368245,0.028486750280564382,0.017120489169290626,0.07606638634444274
0.009847141870110543,0.03617791833282702,0.011326637135733758,0.010170655660468125,0.06752235299913945
0.018393537259855736,0.008688288296116814,0.0061157283043155874,0.061110962502672866,0.094308516362961
0.009533278988633959,0.055234213928452375,0.019100571826346724,0.0032363791673711007,0.08710444391080416
0.03497190052034754,0.0022434500300430593,0.040085328531434344,0.015975677083356482,0.09327635616518143
0.00443307176706223,0.01871443513870477,0.015050209128938952,0.03554279853326833,0.07374051456797429
0.02453102774237692,0.008169523273595797,0.02634598420075468,0.03556299213807987,0.09460952735480727
0.024162545579608646,0.0028546595834405553,0.02055339837870432,0.006056920895353618,0.05362752443710714
0.023918171237158253,0.020978052816642417,0.020816817129296422,0.015354618708478929,0.08106765989157602
0.00875512823132088,0.02391869585458778,0.008144000666384849,0.052228142669481004,0.09304596742177451
0.00922464810765597,0.020810682765714072,0.02498430026409007,0.03864237272782153,0.09366200386528165
0.02775201536275429,0.010413567023234122,0.03957627236836783,0.004042901626774648,0.08178475638113089
0.0002935363013137071,0.02684723307113454,0.044097102001813576,0.0056361677210386985,0.07687403909530052
0.010951499116124863,0.06213836940481407,0.0014235777130517102,0.02276167892297068,0.09727512515696132
0.024120513225090706,0.004977041513993974,0.014131731348891174,0.003274010297483615,0.04650329638545947
0.03828935753551957,0.015257946899174757,0.0026335636353276015,0.04022037807292625,0.09640124614294818
0.005531090400825889,0.003247934793036339,0.03639108383657272,0.017984312431776672,0.06315442146221162
0.004223086633474926,0.030537537572799756,0.006283283954548025,0.00028494222597544305,0.04132885038679815
0.01843314966043788,0.005457745482316756,0.05848881713343526,0.010496477489972705,0.0928761897661626
0.0036173207274426966,0.007173892839509949,0.05174431773714633,0.030063175503881018,0.09259870680797999
0.03293783969023503,0.0061628554908405575,0.03687353198453136,0.01664469900437432,0.09261892616998127
0.05915464831775749,0.006998281780612875,0.01158968904782745,0.018760535926973243,0.09650315507317106
0.01860739191027344,0.011926646122808832,0.0069957277333675405,0.059141774072576925,0.09667153983902674
0.0005817648331182257,0.04383274926540881,0.004512508274714638,0.04395166190996991,0.09287868428321158
0.004709740274642077,0.02309353270164166,0.0343965233976849,0.01759109060115932,0.07979088697512796
0.02002419148978085,0.029368238599753516,0.024316051740416567,0.02447462858821084,0.09818311041816177
0.020400757459848456,0.03144030829496766,0.01788240911070349,0.0066798195511799385,0.07640329441669955
0.02814987073910155,0.00364194231450074,0.01673892097319113,0.04948482072938401,0.09801555475617743
0.0680804192150136,0.001030873633368401,0.003011427089221086,0.025719106460749735,0.09784182639835282
0.02428822486525084,0.012238967103118809,0.01151774090503116,0.011569677544723794,0.0596146104181246
0.006592334181803161,0.04776613723684617,0.010233203927255408,0.01334935606689433,0.07794103141279907
0.01202977427700383,0.05532355622021681,0.018229178277927305,0.0019351956163301542,0.0875177043914781
0.02830497710400595,0.03559250187301599,0.009332416799663595,0.01063943268443715,0.08386932846112269
0.008192795908545492,0.017140681888228204,0.04462669314007511,0.015582586391826886,0.0855427573286757
0.01600048592172043,0.018531433671469533,0.0335780471678426,0.026355225439039287,0.09446519220007185
0.01932665425192681,0.04781919655366504,0.0217533961787523,0.005908234920031924,0.09480748190437607
0.013540859977416247,0.031223872520730528,0.009467930925338208,0.034745180055284486,0.08897784347876947
0.003661798224485785,0.028398241982397987,0.00209262536085697,0.05330408281962756,0.0874567483873683
0.017353500724504672,0.011666811670790256,0.022789107261936448,0.019071152148062792,0.07088057180529417
0.03651022749763089,0.0031027552973596217,0.001515254399634125,0.01569673865612614,0.056824975850750775
0.03469485488803006,0.0025552835678137875,0.03305002790853226,0.023432923572991066,0.09373308993736718
0.0005175290632188356,0.03396671625576561,0.026930915245624715,0.03172500013609619,0.09314016070070535
0.008949032981256377,0.015298598888819293,0.05506643004528383,0.017678702041452443,0.09699276395681194
0.018179492902136052,0.01655468008074082,0.013733918762221436,0.024131180765225496,0.0725992725103238
0.048020500683944256,0.005628670138334846,0.015106800403417775,0.02185745424827515,0.09061342547397203
0.011256232502324853,0.0010977283730131404,0.011974618363186224,0.07264533700926709,0.09697391624779131
0.024204975612718366,0.014544192382668047,0.01702347655167763,0.02795081632524482,0.08372346087230886
0.004787477611297775,0.01629143053943166,0.026773001248780154,0.046621257752018946,0.09447316715152854
0.005458201445937866,0.04606509209042112,0.00403937471752816,0.035698355169397566,0.09126102342328471
0.015519057070180142,0.014545523938525373,0.017833658164847555,0.0006823992886007824,0.04858063846215385
0.0012764812853244822,0.05630328071001839,0.010877511540444196,0.0015499076548284862,0.07000718119061555
0.030876106928544894,0.020188471423690874,0.027097805986486756,0.002906991987634,0.08106937632635652
0.022659517238771992,0.031224416801093918,0.0014408409114372578,0.017095302682605534,0.0724200776339087
0.022810961031135002,0.03246742875325423,0.004203465345616969,0.02012137544680792,0.07960323057681412
0.005270518214520958,0.012676852309122993,0.005448367298101553,0.04431324467620798,0.06770898249795348
0.007760562049166031,0.009647701608410691,0.0065300239702972,0.06409516629214113,0.08803345392001505
0.007349682243905947,0.050594836496711315,0.00539342007304397,0.010532837760037689,0.07387077657369892
0.0005283271578778448,0.058697036534883146,0.0007359126610762823,0.013198752843093103,0.07316002919693038
0.05911424533768586,0.029203550234327996,0.003755455099552385,0.0035309338200363305,0.09560418449160257
0.0614647654190964,0.007766705459752887,0.02417205504445491,0.004410708245180028,0.09781423416848423
0.008772373455205429,0.007466594048615216,0.03677846653642183,0.0042474551881108435,0.05726488922835332
0.003948222189616296,0.027480325750551204,0.005368868842828639,0.016375082803074925,0.053172499586071065
0.017372665445476776,0.0021281206150911836,0.026621365643143047,0.039286325585415505,0.08540847728912651
0.025719487023893206,0.0041402093963718856,0.05053338596529203,0.011496732150561628,0.09188981453611875
0.009206550620847714,0.03369132883242018,0.0016622034837959765,0.023183410831284806,0.06774349376834868
0.03978302465744124,0.012549600528807991,0.0017297181348140123,0.03837286158358971,0.09243520490465296
0.014872742159188351,0.01895266371119858,0.00759166305180653,0.0029033147994770026,0.044320383721670464
0.023768935983918132,0.012135616203934385,0.05012344670918553,0.012109849182551896,0.09813784807958995
0.005154711899565428,0.0016543076101513121,0.01064962636265196,0.03517049928627439,0.05262914515864309
0.03321449425549783,0.019086438500556108,0.00853259461402478,0.020445812819164633,0.08127934018924335
0.05022921260201019,0.0007863062043942937,0.029330317824967422,0.001543699171851154,0.08188953580322306
0.01091244229748714,0.0014364549562067563,0.0407907727858024,0.03449059246636768,0.08763026250586398
0.030730948964952987,0.016289147240784813,0.007689709503049674,0.00571116852088932,0.060420974229676794
0.0052367570262378815,0.014590274188266084,0.011625155734386827,0.038043017200481505,0.0694952041493723
0.0018312842066264268,0.003978411699925993,0.003362928535365184,0.0170204703633888,0.026193094805306405
0.009861843246590313,0.015484533566190922,0.004781296341967112,0.048730618083638405,0.07885829123838675
0.015327106603321455,0.007346390376363032,0.012808280789193799,0.01086675680416857,0.04634853457304686
0.010267641218241863,0.04397164230193143,0.020761108568239678,0.005090832600845613,0.08009122468925858
0.015356735929393656,0.0010911995010506603,0.04756147323612103,0.03253007633733587,0.09653948500390122
0.055519505015791254,0.00011386240397659453,0.024182787588774346,9.108894445827853e-05,0.07990724395300047
0.01358969988204406,0.045014024489226395,0.028789921187174827,0.009508915038751342,0.09690256059719662
0.010034674975573837,0.01591857496031382,0.03820096226404693,0.0295245734396406,0.09367878563957519
2.163326536602783e-06,0.0037132973136050906,0.047580635933013066,0.002860341038538855,0.054156437611693614
0.01904320790080219,0.0006658023072244335,0.062431997658247945,0.009823682829807445,0.09196469069608201
0.017321748917569102,0.00969276622785084,0.005093217888828855,0.024294381966673606,0.056402115000922404
0.02423981304897252,0.015187473106944988,0.02392609550570371,0.019695137140633062,0.08304851880225428
0.05660737999829876,0.007459164200020518,0.009935220846351372,0.0103277794838951,0.08432954452856575
0.059196243912724794,0.005532314161753565,0.020145818576330687,0.007690959773544087,0.09256533642435313
0.007717522803969479,0.021187591435137293,0.022496779324863214,0.0051542245020765876,0.05655611806604657
0.009463816967135608,0.02459396942159045,0.01304062270930978,0.02561003648410695,0.07270844558214279
0.004124716521920008,0.07728919308652901,0.0003720409201050934,0.013602350773737254,0.09538830130229137
0.004667595017341958,0.00888488795537909,0.029545573648630585,0.015864670441466583,0.058962727062818215
0.00354790145748185,0.01631658488812307,0.05651461085570611,0.009497664015257617,0.08587676121656865
0.019556886695713066,0.041483894277181715,0.015663472781062865,0.0019871671175041294,0.07869142087146178
0.027928777580376374,0.004290248307663724,0.05634037218811669,0.007510117709367353,0.09606951578552414
0.008275234300812645,0.02689411817074694,0.028476757802453734,0.03093206361145917,0.09457817388547249
0.005256224894190059,0.029165422775806832,0.014143965587308183,0.027311795620531265,0.07587740887783634
0.0505979713681792,0.005925799427389911,0.016164528885464408,0.001439091180949259,0.07412739086198278
0.003670834992849592,0.006572201625568624,0.03100423723156348,0.02474347876247776,0.06599075261245946
0.023486142996851672,0.0027265243376208836,0.04338350772518737,0.02645065203279065,0.09604682709245058
0.005208550253624239,0.006663312863635168,0.01607942225846065,0.03964726823321424,0.0675985536089343
0.014729783225045784,0.007373240105544271,0.025072608941112462,0.036111058875221924,0.08328669114692444
0.017975448878622624,0.013240992130889528,0.02335688113355186,0.01089992324854222,0.06547324539160623
0.017335548797241723,0.04196388735215617,0.015846848611143882,0.02432192089692317,0.09946820565746495
0.013923471888997896,0.04499604509745267,0.0364934681349576,0.0018753006747094791,0.09728828579611765
0.03620367282333492,0.009099872157169037,0.010926315866451208,0.012887983119998225,0.06911784396695339
0.0246803694480143,0.0042436732907562,7.889204034575159e-05,0.008883063178622003,0.037885997957738254
0.019665252649370135,0.030071426718096178,0.0009517957014001932,0.017985241073014163,0.06867371614188067
0.06157701882424743,0.001208673318180975,0.011204089419096369,0.003532320479990636,0.07752210204151541
0.010291071287921533,0.004000768709421176,0.0699224217765326,0.009708684151784192,0.0939229459256595
0.03253402708130898,0.005694760798712367,0.006954652607856382,0.031898910587033064,0.0770823510749108
0.0009092413740024174,0.018153595119758698,0.021879935499265896,0.00829245190323799,0.049235223896265
0.016429303721437388,0.009638116174596284,0.026450622424317644,0.0040407191059416425,0.05655876142629296
0.025116794559156108,0.03665566919693161,0.0027104092593811246,0.024385974444597447,0.08886884746006629
0.041021275641477534,0.005915034158957749,0.004264417930396336,0.02777577624581587,0.07897650397664749
0.0005830189684211395,0.03467620841840596,0.03894722988454566,0.016431921945479377,0.09063837921685214
0.053528511039769744,0.02250009294717739,0.0026423232392807083,0.012474402576377053,0.0911453298026049
0.039255374966636364,0.010901387246899569,0.04434704945444662,0.002256001528894519,0.09675981319687707
0.006989582232087649,0.027083768384627893,0.046479827009072716,0.018591484607560854,0.09914466223334911
0.011352460366280792,0.06376454331664133,0.009419283171627046,0.0067726824951192255,0.0913089693496684
0.013522182444114045,0.014907974404302832,0.013567632889487508,0.04450216116733621,0.0864999509052406
0.014240724708130897,0.029271555023618168,0.028811273688948924,0.0018310652157035867,0.07415461863640158
0.012351263674617252,0.008255343733933357,0.024941029127820646,0.025383623254044724,0.07093125979041598
0.006453738255417951,0.040423727980038876,0.02233096169014895,0.012615255917954038,0.08182368384355981
0.005989570414113632,0.0022877341492170966,0.008622419064249653,0.06026625912356623,0.07716598275114661
0.036334561413409655,0.022893141469725986,0.010021013490527725,0.015297379271140638,0.084546095644804
0.01928470100672794,0.003569837124201003,0.05266551605303854,0.007316848217492983,0.08283690240146047
0.02494256417103033,0.011639394496416544,0.002452684176630082,0.005119045723556759,0.044153688567633714
0.03387362358658477,0.04319366337786293,0.005798376814213219,0.013997849136293844,0.09686351291495476
0.009378588922688169,0.022289269777665932,0.02749834770478657,0.028664578481321062,0.08783078488646173
0.01840830067867616,0.029915644785457163,0.009137474294092535,0.00938156759615244,0.0668429873543783
0.06342166226118584,0.004581471156169914,0.004057435278906341,0.025067471067716784,0.09712803976397888
0.05870472363424892,0.008042001101999902,0.00015358295428624658,0.004039647957024051,0.07093995564755912
0.02473159391543364,0.02479554486389776,0.003170145969400545,0.012169119515586246,0.0648664042643182
0.03630257572325171,0.010788053689732235,0.03953318267511202,0.009081668592966025,0.095705480681062
0.010332853679879489,0.0009995012668230774,0.045085225059993045,0.038888122316433515,0.09530570232312913
0.036351234398407095,0.0018999649571956045,0.010506528743268045,0.01174227986186685,0.060500007960737595
0.03120234008442599,0.0028211848036882037,0.006837846252051055,0.04630312353309338,0.08716449467325862
0.029277031265689257,0.005752271662925579,0.025039608689432086,0.015506286495958699,0.07557519811400562
0.021752223974553342,0.05585981689269415,0.01259396007029756,0.006337430732158922,0.09654343166970397
0.049543708309064904,0.0005557600668688878,0.021744826254668254,0.02579139207717543,0.09763568670777747
0.011127238150876795,0.02576882717828452,0.025903516751439037,0.01886968823049931,0.08166927031109966
0.032250466760879865,0.0014006928992909562,0.008607511916458754,0.008538643562801929,0.050797315139431504
0.01769017607220358,0.004291302826947313,0.024697448804537142,0.011876459504584741,0.058555387208272774
0.03714046937916901,0.010793076381807903,0.03175024559505865,0.018359287012353037,0.0980430783683886
0.01777198271982333,0.028640688131366693,0.002423776679656181,0.0058964835075815125,0.05473293103842772
0.020525731764524352,0.034114781476632106,0.0024749758342922923,0.03627842501876108,0.09339391409420983
0.008590052843926332,0.040722920160040144,0.011432731730723678,0.004305649550278706,0.06505135428496886
0.037454758161152596,0.006009028348613443,0.03824021804169997,0.011887219103868973,0.09359122365533498
0.02393381271739181,0.02920399694918621,0.015448341456978681,0.02017658405823783,0.08876273518179453
0.01796937332819948,0.0041954464823955595,0.009959426745210387,0.057401655097287424,0.08952590165309285
0.06603123401210487,0.004728045669203013,0.002770130361306411,0.022963810038832216,0.0964932200814465
0.027897159626478513,0.008963213548093457,0.014513509310013828,0.008975691796888313,0.06034957428147411
0.004813079853969393,0.029641010043460675,0.011338537893903627,0.00837461646454854,0.054167244255882235
0.005533267488946031,0.02355425710130543,0.012355539761887191,0.03680658151160138,0.07824964586374003
0.02285950994979752,0.013563690481781104,0.044027500094982186,0.000815586927501083,0.08126628745406189
0.05444817109111494,0.022030475263746657,0.012844729914188613,0.006480660857937304,0.09580403712698751
0.002742049334921781,0.020971019104988525,0.014049282612190878,0.04416971733812172,0.0819320683902229
0.022916638218121677,0.019448468052264273,0.0079369687583207,0.031423797097916595,0.08172587212662324
0.003213434215545402,0.007383846706356195,0.011096521513490804,0.05533997928598541,0.07703378172137781
0.009307178068177324,0.016386158054312372,0.04820090354435391,0.008275539125836867,0.08216977879268048
0.014111740393589978,0.05163674603601212,0.0324703028950733,0.00010937617166248415,0.09832816549633788
0.0010908932059905119,0.029126923009065137,0.03146340608759257,0.025051650124674307,0.08673287242732253
0.031321663115895265,0.004065540076118285,0.010349726763742878,0.028871956547934646,0.07460888650369107
0.04002483481146327,0.0003425993912435088,0.0063350197068711145,0.041541475866671146,0.08824392977624904
0.017821721941386176,0.027818614375433398,0.01720444654064865,0.030721097238199074,0.0935658800956673
0.010092410436086524,0.009687181269568856,0.027310261866222207,0.051828095092150916,0.0989179486640285
0.03202506761101473,0.009078910897808407,0.0005091096301253206,0.02029506075799173,0.061908148896940185
0.02427221176669389,0.004019555225610344,0.03765960837353832,0.019408196548637707,0.08535957191448026
0.0745654506072384,0.012354876128212122,0.004581672970976558,0.006819457801224671,0.09832145750765175
0.02007658801703996,0.02418286415762516,0.012831424095145011,0.010922709546782927,0.06801358581659306
0.045588579221392866,0.020803571535814108,0.02706635067979901,0.006006623540796868,0.09946512497780285
0.008160117199799755,5.286465928994177e-05,0.011215035043606075,0.00908046064157747,0.028508477544273242
0.013798376729661388,0.008505005788717934,0.017705105443355906,0.003185508127693193,0.04319399608942842
0.07134619512917956,0.009863471780980404,0.0033621448428681755,0.011261727335401095,0.09583353908842923
0.0499555293951468,0.004429728088122337,0.02575510421721805,0.010898262002560832,0.09103862370304802
0.026990373464351625,0.002869589004784623,0.036005843685260885,0.017810076150351822,0.08367588230474896
0.03989104449761849,0.008781543448818818,0.001832085937769623,0.03678993940896555,0.08729461329317248
0.054205430905734514,0.004193243558058252,0.01266692354128865,0.0017420171197758405,0.07280761512485726
0.004547418021967675,0.016198295869485013,0.013947915386567339,0.04451544619852854,0.07920907547654857
0.029249381672478036,0.02687134771988972,0.0026489671730964004,0.02696788899668598,0.08573758556215014
0.01188496553063309,0.006198786515877713,0.029978365191082768,0.0021005341427611512,0.05016265138035472
0.062219469171014924,0.00358769367911832,0.016049448759390905,0.0027742249800878638,0.08463083658961201
0.05685700950129685,0.003187990783213107,0.025635211529384944,0.007470983722198038,0.09315119553609294
0.0079652434621037,0.030268224126367954,0.01790739951503223,0.04374853728945141,0.0998894043929553
0.0016336200930799627,0.022558141615296484,0.035630326695268805,0.019945466461195688,0.07976755486484094
0.01681523918161243,0.03817115344356631,0.032240461408338944,0.007053077103039845,0.09427993113655753
0.0027435548820898548,0.043586418312262204,0.03911335302550656,0.0012774917612222714,0.08672081798108089
0.03399216254276258,0.03258594860886557,0.007877760650377957,0.019736092664143362,0.09419196446614947
0.006738050516494759,0.0025313311525752558,0.041461367076354644,0.04334225074914025,0.09407299949456491
0.032695442463542695,0.0019498779797999244,0.009289671720592363,0.03239106298480057,0.07632605514873556
0.01688551931715243,0.03302746542889334,0.04451423637657845,0.001979769530118941,0.09640699065274316
0.03468838592586826,0.05039476384155239,0.009429135665057126,0.0031298051953145556,0.09764209062779233
0.003704556905671702,0.011960778966910057,0.010950462214890544,0.051137491221893094,0.0777532893093654
0.021747893153382408,0.040623227663297234,0.003961152392967404,0.029625248748035155,0.0959575219576822
